activity_id,sport_type,timestamp,latitude,longitude,heart_rate,cadence,duration_seconds
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:35+00:00,-8.52851833,-35.74068667,107,57.0,0.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:36+00:00,-8.52853866,-35.74069799,107,57.0,1.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:37+00:00,-8.52855065,-35.74070965,106,57.0,2.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:38+00:00,-8.52855697,-35.74072164,106,57.0,3.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:39+00:00,-8.52855829,-35.74072564,104,57.0,4.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:40+00:00,-8.52855797,-35.74072829,104,57.0,5.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:41+00:00,-8.52856063,-35.74073128,105,57.0,6.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:42+00:00,-8.52856529,-35.74073294,105,57.0,7.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:43+00:00,-8.52857096,-35.74073626,104,57.0,8.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:44+00:00,-8.52857896,-35.7407406,104,57.0,9.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:45+00:00,-8.52858995,-35.74074625,106,57.0,10.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:46+00:00,-8.52860194,-35.74075291,106,57.0,11.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:47+00:00,-8.52861161,-35.74075558,106,57.0,12.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:48+00:00,-8.52862027,-35.74075658,106,57.0,13.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:49+00:00,-8.52862727,-35.74075591,106,57.0,14.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:50+00:00,-8.5286336,-35.74075624,105,57.0,15.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:51+00:00,-8.52863826,-35.74075458,103,57.0,16.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:52+00:00,-8.5286426,-35.74075092,103,57.0,17.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:53+00:00,-8.52864492,-35.74074392,102,57.0,18.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:54+00:00,-8.52864659,-35.74073559,102,57.0,19.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:55+00:00,-8.52864824,-35.74072826,98,57.0,20.0
2023-01-21T12:42:22Z,walk,2023-01-21 12:47:56+00:00,-8.52864991,-35.74072093,93,57.0,21.0
